0.012969971,0.019989014,0.038146973,0.115203857,0.066375732,0.011444092,0.021057129,0.091705322,0.015411377,0.024871826,0.034637451,0.033416748,0.040435791,0.009613037,0.037384033
0.017242432,0.024261475,0.057830811,0.124206543,0.093383789,0.026702881,0.034942627,0.111083984,0.040588379,0.025939941,0.050201416,0.154571533,0.045318604,0.050048828,0.053100586
0.020599365,0.026702881,0.065765381,0.133972168,0.173339844,0.02746582,0.043487549,0.111541748,0.057220459,0.086364746,0.05645752,0.155944824,0.062408447,0.062713623,0.063171387
0.033569336,0.027618408,0.068817139,0.178985596,0.208892822,0.028533936,0.079650879,0.119018555,0.058898926,0.113067627,0.083007813,0.165405273,0.070648193,0.070800781,0.088348389
0.047302246,0.041046143,0.069274902,0.220031738,0.223083496,0.03036499,0.161895752,0.125427246,0.068206787,0.15411377,0.104980469,0.168304443,0.081329346,0.079498291,0.097198486
0.050506592,0.144805908,0.093841553,0.227966309,0.299987793,0.032501221,0.192108154,0.135650635,0.098266602,0.200805664,0.186920166,0.239868164,0.087432861,0.083007813,0.117797852
0.130157471,0.17288208,0.101318359,0.252990723,0.316467285,0.058441162,0.289001465,0.165252686,0.105895996,0.289916992,0.235900879,0.333404541,0.091247559,0.091094971,0.1512146
0.160217285,0.191955566,0.103302002,0.264434814,0.370941162,0.063018799,0.333404541,0.187988281,0.110015869,0.543518066,0.256652832,0.42678833,0.165252686,0.116577148,0.156860352
0.221252441,0.211486816,0.152282715,0.311431885,0.37109375,0.141296387,0.677185059,0.22064209,0.352935791,0.58807373,0.414428711,0.464477539,0.218658447,0.124816895,0.179901123
2.925109863,0.440368652,0.440826416,0.468597412,0.434265137,0.16784668,0.738525391,0.304412842,1.008911133,0.598907471,0.498809814,0.764007568,0.280151367,0.137481689,0.241241455
,0.995330811,1.507415771,0.771179199,0.448608398,0.384368896,0.796966553,0.321960449,,1.033935547,0.675354004,1.04598999,0.294494629,0.206451416,1.361846924
,,,0.866088867,1.054229736,0.511627197,,0.368804932,,2.253265381,,1.502990723,0.451660156,0.351104736,
